0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259
0.0,0.0,0.0,0.0,0.012008548,0.0,0.0,0.0,0.14119586,1.0017451,0.0,0.0,0.5513372,0.0,0.0,0.0,0.0,0.8304802,0.5771789,0.5139971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.55721486,0.80943274,0.004835423,0.0,0.5376666,0.0,0.63369155,0.0,0.0,0.0,0.34337994,0.10487322,0.9637104,0.0,0.47190574,0.0,0.0,0.0,0.0,0.10945003,0.29729795,0.99011874,0.0,0.30176526,0.0,0.373306,0.8153846,0.0,0.0,0.0,0.34471914,0.6060652,0.0,0.0,0.7449219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.058625355,0.44154623,0.6874722,0.0,0.2579577,0.0,0.0,0.6299194,0.0,0.0,0.5848907,0.0,0.0,0.0,0.0,0.28115478,0.0,0.0,0.0,0.0,0.0,0.0,0.33176827,0.0,0.0,0.0,0.0,0.0,0.6819352,0.0,0.0,0.0,0.33248055,0.60593265,0.0,0.6741606,0.69977117,0.0,0.0,0.0,0.60775334,0.0,0.30283335,0.0,0.0,0.0,0.5063099,0.0,0.0,0.79980195,0.7338021,0.7369969,0.5961714,0.0,0.0,0.12682821,0.0,0.0,0.0,0.0,0.0,0.64754987,0.0,0.0,0.0,0.0,0.3970381,0.0,0.0,0.64583105,0.27958882,0.91406757,0.43157148,0.039431237,0.6362983,0.0,0.60059476,0.8454391,0.0,0.37296662,0.0,0.5183969,0.31888947,0.063201144,0.32868615,0.03179227,0.0,0.0,0.0,0.0,0.0,0.5139734,0.70059603,0.061606303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27445066,0.59507453,0.09158864,0.12746061,0.0,0.0,0.0,0.6159144,0.42491663,0.48367476,0.0,0.0,1.052895,0.0,0.34950876,0.0,0.0,0.0,0.0,0.0,0.58069205,0.0,0.0,0.0,0.28009465,0.0,0.15891598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.71871215,0.44396368,0.0,0.344187,0.77674735,0.0,0.0,0.0,0.26415092,0.492926,0.0,0.50205344,0.0,0.84300864,0.49428105,0.0,0.7197362,0.76362973,0.35136747,0.41130865,0.0,0.0,0.0,0.5381231,0.0,0.08849756,0.44917127,0.0,0.0,0.0,0.35409415,0.7961095,0.0,0.0,0.8217701,0.5793899,0.0,0.0,0.0,0.7397536,0.5330923,0.003603749,0.0,0.00686876,0.33865252,0.0
0.0,0.0,0.0,0.0,0.02795872,0.0,0.0,0.0,0.10427715,0.60611856,0.0,0.0,0.30448872,0.0,0.0,0.0,0.0,0.533178,0.3548776,0.31322533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33437568,0.49356067,0.0067036357,0.0,0.29183668,0.0,0.36036325,0.0,0.0,0.0,0.1988984,0.08069095,0.5870556,0.0,0.29665658,0.0,0.0,0.0,0.0,0.08756263,0.19337311,0.60569525,0.0,0.16398025,0.0,0.23979372,0.5199378,0.0,0.0,0.0,0.21518151,0.3821113,0.0,0.0,0.44404355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009071114,0.28258017,0.41936004,0.0,0.15495093,0.0,0.0,0.39913416,0.0,0.0,0.34091988,0.0,0.0,0.0,0.0,0.17902423,0.0,0.0,0.0,0.0,0.0,0.0,0.20238699,0.0,0.0,0.0,0.0,0.0,0.42061722,0.0,0.0,0.0,0.18762067,0.3540322,0.0,0.4274757,0.43663478,0.0,0.0,0.0,0.38197124,0.0,0.1799742,0.0,0.0,0.0,0.309563,0.0,0.0,0.50052357,0.4537312,0.44371992,0.40138102,0.0,0.0,0.080952674,0.0,0.0,0.0,0.0,0.0,0.40432388,0.0,0.006202345,0.0,0.0,0.26493165,0.0,0.0,0.39762598,0.14224969,0.5613298,0.27693328,0.05027866,0.41118455,0.0,0.3817585,0.5036618,0.0,0.2515303,0.0,0.30561253,0.2165437,0.0,0.20181343,0.045489285,0.0,0.0,0.0,0.0,0.0,0.30897632,0.41060987,0.013534298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0020695985,0.0,0.17021781,0.353939,0.04970348,0.0744945,0.0,0.0,0.0,0.37293693,0.27731007,0.3130527,0.0,0.0,0.6327513,0.0,0.21490481,0.0,0.0,0.0,0.0,0.0,0.3539596,0.0,0.0,0.0,0.19313778,0.0,0.091765806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44165456,0.28860825,0.0,0.22921662,0.46397144,0.0,0.0,0.0,0.19466054,0.32539794,0.0,0.31833443,0.0,0.50723827,0.32358903,0.0,0.46452963,0.4961974,0.22073334,0.24876332,0.0,0.0,0.0,0.34727454,0.0,0.050355613,0.2901345,0.0,0.0,0.0,0.23175801,0.49537167,0.0,0.0,0.5075068,0.3362075,0.0,0.0,0.0,0.45726433,0.3359553,0.0,0.0,0.0,0.20210294,0.0
0.0,0.0,0.0,0.0019393014,0.0,0.0,0.0,0.0,0.01024965,0.18299255,0.0,0.0,0.035063643,0.0,0.0,0.0,0.017781453,0.15347505,0.027557049,0.06482254,0.0,0.0,0.0,0.0,0.0,0.0036428114,0.01420225,0.0,0.0,0.07679243,0.1337285,0.0,0.006244223,0.027956992,0.0,0.11802894,0.0036938284,0.0,0.0,0.08249113,0.0,0.12253636,0.0,0.05447847,0.0,0.0,0.0,0.0,0.0,0.026178328,0.22145884,0.0,0.0,0.0,0.06561324,0.16879775,0.0,0.0,0.0,0.11353527,0.057230182,0.0,0.0,0.09546193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07697193,0.09288329,0.028105691,0.026355928,0.0,0.0,0.112156525,0.0,0.025280114,0.075571194,0.0,0.0,0.0,0.0,0.037220985,0.0,0.0,0.0,0.0022017825,0.0,0.0,0.05496206,0.0,0.0,0.014576929,0.0,0.0,0.12512168,0.0,0.0,0.0,0.0,0.06502839,0.0,0.15516195,0.09576834,0.0,0.0,0.0,0.0637933,0.0,0.006480212,0.0,0.0,0.0,0.10676296,0.0,0.0,0.14684114,0.13870652,0.10389019,0.07588995,0.0,0.030305471,0.0,0.0,0.0,0.0,0.0,0.0,0.08945506,0.005768908,0.037150085,0.0,0.006998189,0.061151728,0.0,0.0,0.08730069,0.0,0.16247427,0.061911818,0.01722918,0.12703335,0.0,0.12917024,0.13070604,0.0,0.085694455,0.0,0.10076473,0.027933901,0.0,0.062100563,0.0121482555,0.0,0.0,0.0,0.0,0.011183782,0.15031031,0.066970855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0040133526,0.0,0.0,0.016034395,0.087173946,0.0,0.0,0.0,0.0,0.0,0.077581,0.082082786,0.109993696,0.0,0.0,0.19857612,0.03796245,0.08250961,0.0,0.010841765,0.0,0.0,0.0,0.08377065,0.0,0.0,0.0,0.0071504423,0.0,0.02926477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15191084,0.0071373647,0.0,0.024102522,0.111662254,0.0,0.0,0.0,0.055035554,0.11298905,0.0,0.050792173,0.0,0.11084379,0.060642406,0.0,0.11928803,0.1488163,0.07449688,0.036213897,0.0,0.0,0.0,0.120384455,0.0,0.00045940862,0.06726687,0.0,0.009227436,0.0,0.004611614,0.16663194,0.0,0.0,0.13461486,0.019882228,0.0,0.0,0.0,0.049639076,0.084507704,0.0,0.0,0.0,0.08418123,0.01830195
0.0,0.0,0.0,0.0,0.005683539,0.0,0.0,0.0,0.14103223,0.59767956,0.0,0.0,0.28888926,0.0,0.0,0.0,0.0,0.51915234,0.32864654,0.3357398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30806267,0.47415605,0.0,0.0,0.267978,0.0,0.3607853,0.0,0.0,0.0,0.1968596,0.080555364,0.5487063,0.0,0.30216897,0.0,0.0,0.0,0.0,0.08027761,0.17655468,0.6314887,0.0,0.161319,0.0,0.23989266,0.546695,0.0,0.0,0.0,0.2295873,0.38952878,0.02220973,0.0,0.413152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28895435,0.41247785,0.0,0.17323755,0.0,0.0,0.39901698,0.0,0.0,0.318081,0.0,0.0,0.0,0.0,0.17779873,0.0,0.0,0.0,0.0,0.0,0.0,0.19660565,0.0,0.0,0.0,0.0,0.0,0.4056555,0.0,0.0,0.0,0.165321,0.33258343,0.0,0.43020827,0.43073103,0.0,0.0,0.0,0.35456264,0.0,0.17753713,0.0,0.0,0.0,0.3064391,0.0,0.0,0.48938948,0.42933467,0.44441137,0.3903622,0.0,0.0,0.08793377,0.0,0.0,0.0,0.0,0.0,0.38596138,0.0,0.0,0.0,0.0,0.28382832,0.0,0.0,0.37154093,0.096955836,0.5507877,0.2778354,0.0543074,0.43968338,0.0,0.37154663,0.46759257,0.0,0.28603888,0.0,0.32329136,0.2142226,0.0,0.19081146,0.049945567,0.0,0.0,0.0,0.0,0.005223319,0.3043192,0.39187542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14976785,0.35626492,0.038397104,0.075939454,0.0,0.0,0.0,0.3593217,0.2954406,0.31552136,0.0,0.0,0.6189628,0.0,0.21039338,0.0,0.0,0.0,0.0,0.0,0.34189063,0.0,0.0,0.0,0.20870647,0.0,0.10140831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44244522,0.27435675,0.0,0.22627401,0.42283043,0.0,0.0,0.0,0.23402517,0.3658119,0.0,0.28709972,0.0,0.4644204,0.3294136,0.0,0.4376281,0.4976311,0.20928375,0.22921228,0.0,0.0,0.0,0.36464655,0.0,0.07356109,0.29891157,0.0,0.0,0.0,0.20075066,0.50499165,0.0,0.0,0.4857806,0.32333675,0.0,0.0,0.0,0.40772918,0.32587186,0.0,0.0,0.0,0.22839575,0.0
0.0,0.0,0.0,0.0,0.003246522,0.0,0.0,0.0,0.091577955,0.63953626,0.0,0.0,0.32929453,0.0,0.0,0.0,0.0,0.53558654,0.3640237,0.29425552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34416488,0.50865793,0.0,0.0,0.32375032,0.0,0.387699,0.0,0.0,0.0,0.22686213,0.0577219,0.61889875,0.0,0.30354512,0.0,0.0,0.0,0.0,0.08987538,0.20152512,0.6358357,0.0,0.1705779,0.0,0.242877,0.52923495,0.0,0.0,0.0,0.23777926,0.38815016,0.0,0.0,0.467073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027885776,0.29101577,0.4364596,0.0,0.15981685,0.0,0.0,0.40374544,0.0,0.0,0.35506848,0.0,0.0,0.0,0.0,0.19338807,0.0,0.0,0.0,0.0,0.0,0.0,0.23106521,0.0,0.0,0.0,0.0,0.0,0.4425457,0.0,0.0,0.0,0.2017012,0.37074777,0.0,0.4385162,0.44262213,0.0,0.0,0.0,0.39093566,0.0,0.18959528,0.0,0.0,0.0,0.3207063,0.0,0.0,0.52720076,0.47686487,0.45957223,0.40103582,0.0,0.0,0.087390356,0.0,0.0,0.0,0.0,0.0,0.4192491,0.0,0.0,0.0,0.0,0.26846185,0.0,0.0,0.41008064,0.15921527,0.5892606,0.2827396,0.046731483,0.4157085,0.0,0.40208912,0.5454578,0.0,0.26873705,0.0,0.3294787,0.22629769,0.027077012,0.20716146,0.023671571,0.0,0.0,0.0,0.0,0.0,0.3232229,0.44000527,0.018758446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17904027,0.36273044,0.048479583,0.06885476,0.0,0.0,0.0,0.38527256,0.2834966,0.32397074,0.0,0.0,0.6521344,0.0,0.22196886,0.0,0.0,0.0,0.0,0.0,0.37171274,0.0,0.0,0.0,0.17903812,0.0,0.09410207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4639764,0.30679533,0.0,0.22572757,0.50002307,0.0,0.0,0.0,0.17738324,0.33246997,0.0,0.33715367,0.0,0.52010095,0.32152215,0.0,0.4764014,0.4979804,0.23905581,0.24630097,0.0,0.0,0.0,0.34660015,0.0,0.04987979,0.29222727,0.0,0.0,0.0,0.24613768,0.51302403,0.0,0.0,0.53348553,0.3483272,0.0,0.0,0.0,0.4753587,0.35424832,0.0,0.0,0.01708564,0.21008863,0.0
0.0,0.0,0.0,0.0,0.0056907753,0.0,0.0,0.0,0.15520768,0.6667645,0.0,0.0,0.33161682,0.0,0.0,0.0,0.0,0.5849451,0.36012268,0.3709576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.338087,0.52237654,0.0,0.0,0.30674505,0.0,0.41496307,0.0,0.0,0.0,0.22250472,0.08081722,0.6237498,0.0,0.34056288,0.0,0.0,0.0,0.0,0.082843766,0.20056796,0.70967656,0.0,0.17216606,0.0,0.2674911,0.6102054,0.0,0.0,0.0,0.25558648,0.43951404,0.021998517,0.0,0.469728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0064786696,0.32133907,0.4617483,0.0,0.20154825,0.0,0.0,0.44928366,0.0,0.0,0.3654431,0.0,0.0,0.0,0.0,0.20263499,0.0,0.0,0.0,0.0,0.0,0.0,0.22294712,0.0,0.0,0.0,0.0,0.0,0.46172604,0.0,0.0,0.0,0.18824364,0.38168687,0.0,0.47589982,0.48218197,0.0,0.0,0.0,0.4011087,0.0,0.2027399,0.0,0.0,0.0,0.3399781,0.0,0.0,0.551467,0.48728484,0.49499688,0.43024692,0.0,0.0,0.098873824,0.0,0.0,0.0,0.0,0.0,0.43058482,0.0,0.0,0.0,0.0,0.31981704,0.0,0.0,0.42249066,0.11772135,0.6227988,0.31781882,0.054233037,0.484237,0.0,0.4116723,0.5360289,0.0,0.31520066,0.0,0.36299565,0.24424641,0.0,0.20318839,0.054067023,0.0,0.0,0.0,0.0,0.00878305,0.34474924,0.44140747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17086774,0.40273008,0.03687475,0.08390354,0.0,0.0,0.0,0.40323004,0.33132815,0.35795808,0.0,0.0,0.689828,0.0,0.23716743,0.0,0.0,0.0,0.0,0.0,0.38762355,0.0,0.0,0.0,0.23058912,0.0,0.1162098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49674338,0.31435195,0.0,0.24966355,0.4805213,0.0,0.0,0.0,0.2529642,0.40506414,0.0,0.32367587,0.0,0.527375,0.36786455,0.0,0.4895258,0.5551494,0.23689531,0.2532816,0.0,0.0,0.0,0.40066576,0.0,0.0771217,0.33793187,0.0,0.0,0.0,0.22588365,0.566936,0.0,0.0,0.5436621,0.3608641,0.0,0.0,0.0,0.45844674,0.36960667,0.0,0.0,0.0,0.25806683,0.0
0.0,0.3819814,0.0,0.598755,0.0,0.25902572,0.0,0.72538006,0.0,0.0,0.0,0.28209582,0.0,0.032281376,0.0,0.0,0.31235373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.61273587,0.08121169,0.27168366,0.50171715,0.0,0.0,0.0,0.0,0.2741765,0.0,0.0548983,0.0,0.33399454,0.0,0.14697719,0.0,0.0,0.0,0.31073195,0.0,0.15528671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39734292,0.0,0.0,0.7170335,0.2905474,0.0,0.0,0.0,0.0,0.3431028,0.0,0.4192976,0.0,0.0,0.19705631,0.0,0.0,0.038934007,0.681443,0.0,0.64227736,0.0029785798,0.0,0.0,0.41358972,0.0,0.0,0.36874118,0.0,0.21881862,0.44883728,0.0,0.20633242,0.010451901,0.5387769,0.0,0.0,0.0,0.29833966,0.0,0.34808204,0.33399633,0.0,0.0,0.0,0.0,0.73132885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08477986,0.0,0.0,0.0,0.37804198,0.16362809,0.0,0.0,0.0,0.58811337,0.0,0.5109802,0.0,0.8375558,0.32317126,0.0,0.0,0.0,0.0,0.54284245,0.57464516,0.0,0.14506286,0.14630032,0.29468733,0.0,0.0,0.0,0.32605729,0.1760299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08439562,0.0,0.0,0.16881044,0.27863458,0.0,0.041159034,0.0,0.0,0.0,0.0,0.3413783,0.0,0.0,0.0,0.0,0.0,0.26157963,0.0,0.21472737,0.0,0.0,0.0,0.0,0.0,0.0,0.22101507,0.382619,0.47936842,0.0,0.0,0.0,0.0,0.07040064,0.0,0.3286454,0.0,0.4874705,0.35678855,0.13828766,0.0,0.018869467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6548281,0.0,0.0,0.0,0.54241455,0.23207866,0.0,0.0,0.0,0.0,0.11952169,0.0,0.0,0.38364115,0.0,0.47068807,0.0,0.0,0.0,0.0,0.0016436148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13946347,0.0,0.0,0.3662979,0.38071048,0.0,0.0,0.0,0.33930972,0.0,0.0,0.0,0.24401687,0.0,0.0,0.0,0.0,0.0,0.19709225,0.0,0.0,0.41090712
0.0,0.43001196,0.0,0.61148345,0.0,0.2752389,0.0,0.76562047,0.0,0.0,0.0,0.33171418,0.0,0.03301289,0.0,0.0,0.3235826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6372111,0.054269444,0.2869565,0.49880987,0.0,0.0,0.0,0.0,0.26344413,0.0,0.0906701,0.0,0.34646112,0.0,0.16073436,0.0,0.0,0.0,0.33083904,0.0,0.17287989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41747364,0.0,0.0,0.7470933,0.31632257,0.0,0.0,0.0,0.0,0.37469438,0.0,0.43092087,0.0,0.0,0.2076459,0.0,0.0,0.022401977,0.73741055,0.0,0.66549766,0.01757021,0.0,0.0,0.4059469,0.0,0.0,0.38623574,0.0,0.2615575,0.45355287,0.0,0.21625401,0.055253383,0.5620828,0.0,0.0,0.0,0.3217916,0.0,0.36723557,0.35892907,0.0,0.0,0.0,0.0,0.7575819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1430989,0.0,0.0,0.0,0.4188357,0.18810274,0.0,0.0,0.0,0.5986942,0.0,0.51714885,0.0,0.86987,0.33394563,0.0,0.0,0.0,0.0,0.5611114,0.5694493,0.0,0.1765219,0.16961896,0.32674152,0.0,0.0,0.0,0.33956078,0.180525,0.0,0.006048428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07753742,0.0,0.0,0.182863,0.30520174,0.0,0.03425405,0.0,0.0,0.0,0.009054804,0.3639587,0.0,0.0,0.0,0.0,0.0,0.2763878,0.0,0.20867327,0.0,0.0,0.0,0.0,0.0,0.0,0.19930217,0.4012512,0.51047873,0.0,0.0,0.0,0.0,0.07250434,0.0,0.34752947,0.0,0.50442374,0.3745908,0.16221365,0.0,0.010193379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.68479574,0.0,0.0,0.0,0.54824555,0.22026925,0.0,0.0,0.0,0.0,0.12170449,0.0,0.0,0.39542523,0.0,0.48383945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18067484,0.0,0.0,0.38418025,0.38542187,0.0,0.0,0.0,0.38986123,0.0,0.0,0.0,0.26549295,0.0,0.0,0.0,0.0,0.0,0.22144453,0.0,0.0,0.43423757
0.0,0.33683953,0.0,0.47246218,0.0,0.20206721,0.0,0.5843056,0.0,0.0,0.0,0.25408235,0.0,0.01416404,0.0,0.0,0.24913475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48868865,0.03983377,0.22460365,0.37733975,0.0,0.0,0.0,0.0,0.20933127,0.0,0.05399347,0.0,0.263572,0.0,0.11506319,0.0,0.0,0.0,0.24960725,0.0,0.13010255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31229904,0.0,0.0,0.57150924,0.25034708,0.0,0.0,0.0,0.0,0.2989524,0.0,0.33211112,0.0,0.0,0.14994437,0.0,0.0,0.02252793,0.55472136,0.0,0.5090558,0.01314473,0.0,0.0,0.30621272,0.0,0.0,0.2856413,0.0,0.21434513,0.34702456,0.0,0.1589553,0.03386349,0.41072446,0.0,0.0,0.0,0.2319884,0.0,0.28590518,0.2779876,0.0,0.0,0.0,0.0,0.58156586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09716851,0.0,0.0,0.0,0.33817723,0.1364148,0.0,0.0,0.0,0.4458089,0.0,0.39157596,0.0,0.6627853,0.24664554,0.0,0.0,0.0,0.0,0.41536358,0.4194948,0.0,0.122275464,0.13370757,0.26747817,0.0,0.0,0.0,0.26150867,0.13305043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05244105,0.0,0.0,0.14718679,0.22952732,0.0,0.015727667,0.0,0.0,0.0,0.0065788142,0.28185347,0.0,0.0,0.0,0.0,0.0,0.19694425,0.0,0.15217924,0.0,0.0,0.0,0.0,0.0,0.0,0.13485558,0.30073592,0.3886693,0.0,0.0,0.0,0.0,0.04397315,0.0,0.27256784,0.0,0.37756142,0.29394093,0.12457625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52434605,0.0,0.0,0.0,0.41368884,0.17467465,0.0,0.0,0.0,0.0,0.094279334,0.0,0.0,0.2926305,0.0,0.36125153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14000274,0.0,0.0,0.30677724,0.29474154,0.0,0.0,0.0,0.29427433,0.0,0.0,0.0,0.20648949,0.0,0.0,0.0,0.0,0.0,0.17141762,0.0,0.0,0.34033382
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.095319875,0.5151869,0.0,0.0,0.25054556,0.0,0.0,0.0,0.0,0.439124,0.28248823,0.24461098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26430726,0.4021949,0.0,0.0,0.24143116,0.0,0.30494836,0.0,0.0,0.0,0.18049172,0.051712688,0.4852136,0.0,0.25159058,0.0,0.0,0.0,0.0,0.07542259,0.16151696,0.5311319,0.0,0.123687595,0.0,0.20224954,0.44318977,0.0,0.0,0.0,0.20313063,0.3207317,0.0,0.0,0.36447358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008714248,0.24189328,0.34717715,0.0,0.13427569,0.0,0.0,0.33101785,0.0,0.0,0.27151948,0.0,0.0,0.0,0.0,0.1600318,0.0,0.0,0.0,0.0,0.0,0.0,0.18339446,0.0,0.0,0.0,0.0,0.0,0.3526242,0.0,0.0,0.0,0.1441532,0.2868367,0.0,0.3613273,0.35906526,0.0,0.0,0.0,0.30734622,0.0,0.14663275,0.0,0.0,0.0,0.26055673,0.0,0.0,0.42752516,0.37846202,0.36955944,0.33075917,0.0,0.0,0.071187146,0.0,0.0,0.0,0.0,0.0,0.33312386,0.0,0.004584702,0.0,0.0,0.23355627,0.0,0.0,0.32337898,0.09940946,0.47446036,0.23329644,0.04640967,0.3539632,0.0,0.32464403,0.42485932,0.0,0.23918948,0.0,0.2685448,0.18965717,0.0,0.16447026,0.027164184,0.0,0.0,0.0,0.0,0.0,0.262125,0.34053543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13341424,0.29138333,0.026755478,0.05221042,0.0,0.0,0.0,0.3020219,0.25026023,0.27377972,0.0,0.0,0.520058,0.0,0.17764448,0.0,0.0,0.0,0.0,0.0,0.29532224,0.0,0.0,0.0,0.15827478,0.0,0.07889346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37774244,0.24723001,0.0,0.1836745,0.38627377,0.0,0.0,0.0,0.16794997,0.29523447,0.0,0.2672591,0.0,0.40194067,0.27036032,0.0,0.38390794,0.41352317,0.19177218,0.188751,0.0,0.0,0.0,0.2926243,0.0,0.04427375,0.24509537,0.0,0.0,0.0,0.1890398,0.41815224,0.0,0.0,0.4234536,0.26485294,0.0,0.0,0.0,0.36406702,0.2836822,0.0,0.0,0.0044158436,0.1812796,0.0
